item,year,gsdp,state
"Real estate, ownership of dwelling & professional services",2011-12,5551356,Telangana
"Real estate, ownership of dwelling & professional services",2012-13,6924491,Telangana
"Real estate, ownership of dwelling & professional services",2013-14,8230664,Telangana
"Real estate, ownership of dwelling & professional services",2014-15,9478839,Telangana
"Real estate, ownership of dwelling & professional services",2015-16,10903589,Telangana
"Real estate, ownership of dwelling & professional services",2016-17,12506017,Telangana
Public administration,2011-12,1131292,Telangana
Public administration,2012-13,1265964,Telangana
Public administration,2013-14,1433832,Telangana
Public administration,2014-15,1711265,Telangana
Public administration,2015-16,2061873,Telangana
Public administration,2016-17,2244545,Telangana
Other services,2011-12,2670927,Telangana
Other services,2012-13,3035381,Telangana
Other services,2013-14,3546015,Telangana
Other services,2014-15,4158229,Telangana
Other services,2015-16,4848041,Telangana
Other services,2016-17,5442671,Telangana
"Agriculture, forestry and fishing",2011-12,511201,Tripura
"Agriculture, forestry and fishing",2012-13,567087,Tripura
"Agriculture, forestry and fishing",2013-14,702979,Tripura
"Agriculture, forestry and fishing",2014-15,799825,Tripura
Crops,2011-12,318959,Tripura
Crops,2012-13,339064,Tripura
Crops,2013-14,375086,Tripura
Crops,2014-15,397591,Tripura
Livestock,2011-12,33664,Tripura
Livestock,2012-13,42223,Tripura
Livestock,2013-14,70541,Tripura
Livestock,2014-15,88176,Tripura
Forestry and logging,2011-12,109763,Tripura
Forestry and logging,2012-13,119262,Tripura
Forestry and logging,2013-14,133116,Tripura
Forestry and logging,2014-15,145096,Tripura
Fishing and aquaculture,2011-12,48815,Tripura
Fishing and aquaculture,2012-13,66538,Tripura
Fishing and aquaculture,2013-14,124236,Tripura
Fishing and aquaculture,2014-15,168961,Tripura
Mining and quarrying,2011-12,118123,Tripura
Mining and quarrying,2012-13,128413,Tripura
Mining and quarrying,2013-14,130634,Tripura
Mining and quarrying,2014-15,142391,Tripura
Manufacturing,2011-12,72651,Tripura
Manufacturing,2012-13,117529,Tripura
Manufacturing,2013-14,125869,Tripura
Manufacturing,2014-15,228625,Tripura
"Electricity, gas, water supply & other utility services",2011-12,44297,Tripura
"Electricity, gas, water supply & other utility services",2012-13,55855,Tripura
"Electricity, gas, water supply & other utility services",2013-14,55022,Tripura
"Electricity, gas, water supply & other utility services",2014-15,77870,Tripura
Construction,2011-12,148327,Tripura
Construction,2012-13,151630,Tripura
Construction,2013-14,174411,Tripura
Construction,2014-15,177899,Tripura
"Trade, repair, hotels and restaurants",2011-12,226839,Tripura
"Trade, repair, hotels and restaurants",2012-13,265292,Tripura
"Trade, repair, hotels and restaurants",2013-14,333695,Tripura
"Trade, repair, hotels and restaurants",2014-15,390423,Tripura
Trade & repair services,2011-12,226839,Tripura
Trade & repair services,2012-13,265292,Tripura
Trade & repair services,2013-14,333695,Tripura
Trade & repair services,2014-15,390423,Tripura
Hotels & restaurants,2011-12,NA,Tripura
Hotels & restaurants,2012-13,NA,Tripura
Hotels & restaurants,2013-14,NA,Tripura
Hotels & restaurants,2014-15,NA,Tripura
"Transport, storage, communication & services related to broadcasting",2011-12,84316,Tripura
"Transport, storage, communication & services related to broadcasting",2012-13,108895,Tripura
"Transport, storage, communication & services related to broadcasting",2013-14,121265,Tripura
"Transport, storage, communication & services related to broadcasting",2014-15,155956,Tripura
Railways,2011-12,224,Tripura
Railways,2012-13,261,Tripura
Railways,2013-14,261,Tripura
Railways,2014-15,305,Tripura
Road transport,2011-12,NA,Tripura
Road transport,2012-13,NA,Tripura
Road transport,2013-14,NA,Tripura
Road transport,2014-15,NA,Tripura
Water transport,2011-12,NA,Tripura
Water transport,2012-13,NA,Tripura
Water transport,2013-14,NA,Tripura
Water transport,2014-15,NA,Tripura
Air transport,2011-12,NA,Tripura
Air transport,2012-13,NA,Tripura
Air transport,2013-14,NA,Tripura
Air transport,2014-15,NA,Tripura
Services incidental to transport*,2011-12,46677,Tripura
Services incidental to transport*,2012-13,63696,Tripura
Services incidental to transport*,2013-14,65236,Tripura
Services incidental to transport*,2014-15,88721,Tripura
Storage,2011-12,151,Tripura
Storage,2012-13,187,Tripura
Storage,2013-14,205,Tripura
Storage,2014-15,254,Tripura
Communication & services related to broadcasting,2011-12,37264,Tripura
Communication & services related to broadcasting,2012-13,44751,Tripura
Communication & services related to broadcasting,2013-14,55563,Tripura
Communication & services related to broadcasting,2014-15,66676,Tripura
Financial services,2011-12,57103,Tripura
Financial services,2012-13,67963,Tripura
Financial services,2013-14,72348,Tripura
Financial services,2014-15,86094,Tripura
"Real estate, ownership of dwelling & professional services",2011-12,119572,Tripura
"Real estate, ownership of dwelling & professional services",2012-13,135500,Tripura
"Real estate, ownership of dwelling & professional services",2013-14,168765,Tripura
"Real estate, ownership of dwelling & professional services",2014-15,190704,Tripura
Public administration,2011-12,241678,Tripura
Public administration,2012-13,270564,Tripura
Public administration,2013-14,302004,Tripura
Public administration,2014-15,338244,Tripura
Other services,2011-12,255446,Tripura
Other services,2012-13,260210,Tripura
Other services,2013-14,316948,Tripura
Other services,2014-15,323287,Tripura
"Agriculture, forestry and fishing",2011-12,18324305,Uttar_Pradesh
"Agriculture, forestry and fishing",2012-13,21306497,Uttar_Pradesh
"Agriculture, forestry and fishing",2013-14,23813650,Uttar_Pradesh
"Agriculture, forestry and fishing",2014-15,25097754,Uttar_Pradesh
"Agriculture, forestry and fishing",2015-16,28212490,Uttar_Pradesh
Crops,2011-12,12415418,Uttar_Pradesh
Crops,2012-13,14951864,Uttar_Pradesh
Crops,2013-14,16249998,Uttar_Pradesh
Crops,2014-15,16215212,Uttar_Pradesh
Crops,2015-16,18242114,Uttar_Pradesh
Livestock,2011-12,4382274,Uttar_Pradesh
Livestock,2012-13,4687592,Uttar_Pradesh
Livestock,2013-14,5908922,Uttar_Pradesh
Livestock,2014-15,7096876,Uttar_Pradesh
Livestock,2015-16,8233666,Uttar_Pradesh
Forestry and logging,2011-12,1249516,Uttar_Pradesh
Forestry and logging,2012-13,1358583,Uttar_Pradesh
Forestry and logging,2013-14,1312393,Uttar_Pradesh
Forestry and logging,2014-15,1404936,Uttar_Pradesh
Forestry and logging,2015-16,1330196,Uttar_Pradesh
Fishing and aquaculture,2011-12,277097,Uttar_Pradesh
Fishing and aquaculture,2012-13,308458,Uttar_Pradesh
Fishing and aquaculture,2013-14,342337,Uttar_Pradesh
Fishing and aquaculture,2014-15,380730,Uttar_Pradesh
Fishing and aquaculture,2015-16,406514,Uttar_Pradesh
Mining and quarrying,2011-12,653517,Uttar_Pradesh
Mining and quarrying,2012-13,688795,Uttar_Pradesh
Mining and quarrying,2013-14,868920,Uttar_Pradesh
Mining and quarrying,2014-15,901501,Uttar_Pradesh
Mining and quarrying,2015-16,783973,Uttar_Pradesh
Manufacturing,2011-12,8763582,Uttar_Pradesh
Manufacturing,2012-13,9522404,Uttar_Pradesh
Manufacturing,2013-14,11377466,Uttar_Pradesh
Manufacturing,2014-15,12261649,Uttar_Pradesh
Manufacturing,2015-16,13604096,Uttar_Pradesh
"Electricity, gas, water supply & other utility services",2011-12,926846,Uttar_Pradesh
"Electricity, gas, water supply & other utility services",2012-13,1228906,Uttar_Pradesh
"Electricity, gas, water supply & other utility services",2013-14,1663539,Uttar_Pradesh
"Electricity, gas, water supply & other utility services",2014-15,2030625,Uttar_Pradesh
"Electricity, gas, water supply & other utility services",2015-16,2152779,Uttar_Pradesh
Construction,2011-12,8487701,Uttar_Pradesh
Construction,2012-13,9320623,Uttar_Pradesh
Construction,2013-14,10048635,Uttar_Pradesh
Construction,2014-15,11256450,Uttar_Pradesh
Construction,2015-16,12225841,Uttar_Pradesh
"Trade, repair, hotels and restaurants",2011-12,6946589,Uttar_Pradesh
"Trade, repair, hotels and restaurants",2012-13,7472500,Uttar_Pradesh
"Trade, repair, hotels and restaurants",2013-14,8713200,Uttar_Pradesh
"Trade, repair, hotels and restaurants",2014-15,9437243,Uttar_Pradesh
"Trade, repair, hotels and restaurants",2015-16,10603082,Uttar_Pradesh
Trade & repair services,2011-12,6162196,Uttar_Pradesh
Trade & repair services,2012-13,6641138,Uttar_Pradesh
Trade & repair services,2013-14,7723813,Uttar_Pradesh
Trade & repair services,2014-15,8476139,Uttar_Pradesh
Trade & repair services,2015-16,9523247,Uttar_Pradesh
Hotels & restaurants,2011-12,784393,Uttar_Pradesh
Hotels & restaurants,2012-13,831362,Uttar_Pradesh
Hotels & restaurants,2013-14,989387,Uttar_Pradesh
Hotels & restaurants,2014-15,961104,Uttar_Pradesh
Hotels & restaurants,2015-16,1079835,Uttar_Pradesh
"Transport, storage, communication & services related to broadcasting",2011-12,4048142,Uttar_Pradesh
"Transport, storage, communication & services related to broadcasting",2012-13,4919874,Uttar_Pradesh
"Transport, storage, communication & services related to broadcasting",2013-14,6102126,Uttar_Pradesh
"Transport, storage, communication & services related to broadcasting",2014-15,7404509,Uttar_Pradesh
"Transport, storage, communication & services related to broadcasting",2015-16,8079924,Uttar_Pradesh
Railways,2011-12,1066108,Uttar_Pradesh
Railways,2012-13,1227911,Uttar_Pradesh
Railways,2013-14,1398344,Uttar_Pradesh
Railways,2014-15,1618742,Uttar_Pradesh
Railways,2015-16,1534567,Uttar_Pradesh
Road transport,2011-12,1976901,Uttar_Pradesh
Road transport,2012-13,2477770,Uttar_Pradesh
Road transport,2013-14,2885934,Uttar_Pradesh
Road transport,2014-15,3645747,Uttar_Pradesh
Road transport,2015-16,4269516,Uttar_Pradesh
Water transport,2011-12,1496,Uttar_Pradesh
Water transport,2012-13,783,Uttar_Pradesh
Water transport,2013-14,528,Uttar_Pradesh
Water transport,2014-15,681,Uttar_Pradesh
Water transport,2015-16,798,Uttar_Pradesh
Air transport,2011-12,7630,Uttar_Pradesh
Air transport,2012-13,14732,Uttar_Pradesh
Air transport,2013-14,15692,Uttar_Pradesh
Air transport,2014-15,36582,Uttar_Pradesh
Air transport,2015-16,42841,Uttar_Pradesh
Services incidental to transport,2011-12,9842,Uttar_Pradesh
Services incidental to transport,2012-13,12019,Uttar_Pradesh
Services incidental to transport,2013-14,14738,Uttar_Pradesh
Services incidental to transport,2014-15,16323,Uttar_Pradesh
Services incidental to transport,2015-16,19116,Uttar_Pradesh
Storage,2011-12,111006,Uttar_Pradesh
Storage,2012-13,122608,Uttar_Pradesh
Storage,2013-14,137454,Uttar_Pradesh
Storage,2014-15,171696,Uttar_Pradesh
Storage,2015-16,196868,Uttar_Pradesh
Communication & services related to broadcasting,2011-12,875159,Uttar_Pradesh
Communication & services related to broadcasting,2012-13,1064051,Uttar_Pradesh
Communication & services related to broadcasting,2013-14,1649436,Uttar_Pradesh
Communication & services related to broadcasting,2014-15,1914737,Uttar_Pradesh
Communication & services related to broadcasting,2015-16,2016218,Uttar_Pradesh
Financial services,2011-12,2518230,Uttar_Pradesh
Financial services,2012-13,2862582,Uttar_Pradesh
Financial services,2013-14,3133376,Uttar_Pradesh
Financial services,2014-15,3392275,Uttar_Pradesh
Financial services,2015-16,3605988,Uttar_Pradesh
"Real estate, ownership of dwelling & professional services",2011-12,9745417,Uttar_Pradesh
"Real estate, ownership of dwelling & professional services",2012-13,11527819,Uttar_Pradesh
"Real estate, ownership of dwelling & professional services",2013-14,13018473,Uttar_Pradesh
"Real estate, ownership of dwelling & professional services",2014-15,14548185,Uttar_Pradesh
"Real estate, ownership of dwelling & professional services",2015-16,16038848,Uttar_Pradesh
Public administration,2011-12,4234830,Uttar_Pradesh
Public administration,2012-13,5058674,Uttar_Pradesh
Public administration,2013-14,5483464,Uttar_Pradesh
Public administration,2014-15,6152124,Uttar_Pradesh
Public administration,2015-16,6823321,Uttar_Pradesh
Other services,2011-12,3540115,Uttar_Pradesh
Other services,2012-13,3862890,Uttar_Pradesh
Other services,2013-14,4318007,Uttar_Pradesh
Other services,2014-15,5034623,Uttar_Pradesh
Other services,2015-16,5623362,Uttar_Pradesh
"Agriculture, forestry and fishing",2011-12,1330208,Uttarakhand
"Agriculture, forestry and fishing",2012-13,1536643,Uttarakhand
"Agriculture, forestry and fishing",2013-14,1579095,Uttarakhand
"Agriculture, forestry and fishing",2014-15,1601423,Uttarakhand
"Agriculture, forestry and fishing",2015-16,1715039,Uttarakhand
Crops,2011-12,764026,Uttarakhand
Crops,2012-13,901730,Uttarakhand
Crops,2013-14,850163,Uttarakhand
Crops,2014-15,866146,Uttarakhand
Crops,2015-16,893917,Uttarakhand
Livestock,2011-12,287787,Uttarakhand
Livestock,2012-13,313744,Uttarakhand
Livestock,2013-14,351373,Uttarakhand
Livestock,2014-15,391188,Uttarakhand
Livestock,2015-16,447222,Uttarakhand
Forestry and logging,2011-12,274833,Uttarakhand
Forestry and logging,2012-13,317354,Uttarakhand
Forestry and logging,2013-14,373062,Uttarakhand
Forestry and logging,2014-15,339293,Uttarakhand
Forestry and logging,2015-16,368781,Uttarakhand
Fishing and aquaculture,2011-12,3562,Uttarakhand
Fishing and aquaculture,2012-13,3815,Uttarakhand
Fishing and aquaculture,2013-14,4497,Uttarakhand
Fishing and aquaculture,2014-15,4796,Uttarakhand
Fishing and aquaculture,2015-16,5119,Uttarakhand
Mining and quarrying,2011-12,186083,Uttarakhand
Mining and quarrying,2012-13,205726,Uttarakhand
Mining and quarrying,2013-14,354844,Uttarakhand
Mining and quarrying,2014-15,244549,Uttarakhand
Mining and quarrying,2015-16,298187,Uttarakhand
Manufacturing,2011-12,4365135,Uttarakhand
Manufacturing,2012-13,5082899,Uttarakhand
Manufacturing,2013-14,5439264,Uttarakhand
Manufacturing,2014-15,5866252,Uttarakhand
Manufacturing,2015-16,6132562,Uttarakhand
"Electricity, gas, water supply & other utility services",2011-12,398079,Uttarakhand
"Electricity, gas, water supply & other utility services",2012-13,416111,Uttarakhand
"Electricity, gas, water supply & other utility services",2013-14,375058,Uttarakhand
"Electricity, gas, water supply & other utility services",2014-15,433880,Uttarakhand
"Electricity, gas, water supply & other utility services",2015-16,541284,Uttarakhand
Construction,2011-12,883766,Uttarakhand
Construction,2012-13,936950,Uttarakhand
Construction,2013-14,1243051,Uttarakhand
Construction,2014-15,1342733,Uttarakhand
Construction,2015-16,1833004,Uttarakhand
"Trade, repair, hotels and restaurants",2011-12,1192897,Uttarakhand
"Trade, repair, hotels and restaurants",2012-13,1408869,Uttarakhand
"Trade, repair, hotels and restaurants",2013-14,1614577,Uttarakhand
"Trade, repair, hotels and restaurants",2014-15,1743106,Uttarakhand
"Trade, repair, hotels and restaurants",2015-16,1991602,Uttarakhand
Trade & repair services,2011-12,1013998,Uttarakhand
Trade & repair services,2012-13,1218822,Uttarakhand
Trade & repair services,2013-14,1426694,Uttarakhand
Trade & repair services,2014-15,1534073,Uttarakhand
Trade & repair services,2015-16,1768221,Uttarakhand
Hotels & restaurants,2011-12,178899,Uttarakhand
Hotels & restaurants,2012-13,190047,Uttarakhand
Hotels & restaurants,2013-14,187883,Uttarakhand
Hotels & restaurants,2014-15,209033,Uttarakhand
Hotels & restaurants,2015-16,223381,Uttarakhand
"Transport, storage, communication & services related to broadcasting",2011-12,703706,Uttarakhand
"Transport, storage, communication & services related to broadcasting",2012-13,825647,Uttarakhand
"Transport, storage, communication & services related to broadcasting",2013-14,951652,Uttarakhand
"Transport, storage, communication & services related to broadcasting",2014-15,1066693,Uttarakhand
"Transport, storage, communication & services related to broadcasting",2015-16,1224232,Uttarakhand
Railways,2011-12,14140,Uttarakhand
Railways,2012-13,16514,Uttarakhand
Railways,2013-14,17214,Uttarakhand
Railways,2014-15,21295,Uttarakhand
Railways,2015-16,24470,Uttarakhand
Road transport*,2011-12,218487,Uttarakhand
Road transport*,2012-13,259840,Uttarakhand
Road transport*,2013-14,287156,Uttarakhand
Road transport*,2014-15,307147,Uttarakhand
Road transport*,2015-16,339240,Uttarakhand
Water transport,2011-12,NA,Uttarakhand
Water transport,2012-13,NA,Uttarakhand
Water transport,2013-14,NA,Uttarakhand
Water transport,2014-15,NA,Uttarakhand
Water transport,2015-16,NA,Uttarakhand
Air transport,2011-12,652,Uttarakhand
Air transport,2012-13,1229,Uttarakhand
Air transport,2013-14,2158,Uttarakhand
Air transport,2014-15,3889,Uttarakhand
Air transport,2015-16,7053,Uttarakhand
Services incidental to transport,2011-12,NA,Uttarakhand
Services incidental to transport,2012-13,NA,Uttarakhand
Services incidental to transport,2013-14,NA,Uttarakhand
Services incidental to transport,2014-15,-76,Uttarakhand
Services incidental to transport,2015-16,NA,Uttarakhand
Storage,2011-12,579,Uttarakhand
Storage,2012-13,678,Uttarakhand
Storage,2013-14,735,Uttarakhand
Storage,2014-15,660,Uttarakhand
Storage,2015-16,699,Uttarakhand
Communication & services related to broadcasting,2011-12,469848,Uttarakhand
Communication & services related to broadcasting,2012-13,547386,Uttarakhand
Communication & services related to broadcasting,2013-14,644389,Uttarakhand
Communication & services related to broadcasting,2014-15,733778,Uttarakhand
Communication & services related to broadcasting,2015-16,852770,Uttarakhand
Financial services,2011-12,293318,Uttarakhand
Financial services,2012-13,320421,Uttarakhand
Financial services,2013-14,357514,Uttarakhand
Financial services,2014-15,385030,Uttarakhand
Financial services,2015-16,421624,Uttarakhand
"Real estate, ownership of dwelling & professional services",2011-12,588825,Uttarakhand
"Real estate, ownership of dwelling & professional services",2012-13,671182,Uttarakhand
"Real estate, ownership of dwelling & professional services",2013-14,739177,Uttarakhand
"Real estate, ownership of dwelling & professional services",2014-15,831307,Uttarakhand
"Real estate, ownership of dwelling & professional services",2015-16,935310,Uttarakhand
Public administration,2011-12,412001,Uttarakhand
Public administration,2012-13,323723,Uttarakhand
Public administration,2013-14,483887,Uttarakhand
Public administration,2014-15,579409,Uttarakhand
Public administration,2015-16,711920,Uttarakhand
Other services,2011-12,498856,Uttarakhand
Other services,2012-13,668947,Uttarakhand
Other services,2013-14,827478,Uttarakhand
Other services,2014-15,982430,Uttarakhand
Other services,2015-16,1255262,Uttarakhand
